timestamp,axis1,axis2,axis3,steps,lux,inclineoff,inclinestanding,inclinesitting,inclinelying
2012-04-04T14:12:30Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:12:40Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:12:50Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:13:00Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:13:10Z,35,116,26,2,0,1,0,0,9
2012-04-04T14:13:20Z,31,132,35,1,0,0,0,0,10
2012-04-04T14:13:30Z,81,44,32,2,0,0,10,0,0
2012-04-04T14:13:40Z,28,32,0,2,0,0,0,0,10
2012-04-04T14:13:50Z,49,163,37,1,0,2,0,0,8
2012-04-04T14:14:00Z,52,104,25,4,0,3,0,0,7
2012-04-04T14:14:10Z,5,0,0,1,0,1,0,0,9
2012-04-04T14:14:20Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:14:30Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:14:40Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:14:50Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:15:00Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:15:10Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:15:20Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:15:30Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:15:40Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:15:50Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:16:00Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:16:10Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:16:20Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:16:30Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:16:40Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:16:50Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:17:00Z,67,185,28,1,0,3,0,0,7
2012-04-04T14:17:10Z,135,189,3,5,0,0,10,0,0
2012-04-04T14:17:20Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:17:30Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:17:40Z,0,0,0,0,0,0,0,0,10
2012-04-04T14:17:50Z,0,26,6,0,0,0,0,0,10
2012-04-04T14:18:00Z,41,75,28,1,0,1,0,0,9
2012-04-04T14:18:10Z,54,50,5,3,0,1,0,0,9
2012-04-04T14:18:20Z,46,31,0,2,0,1,0,0,9
2012-04-04T14:18:30Z,103,186,48,5,0,0,10,0,0
2012-04-04T14:18:40Z,21,21,0,2,0,3,0,0,7
2012-04-04T14:18:50Z,17,21,0,1,0,1,0,0,9
2012-04-04T14:19:00Z,66,44,0,4,0,4,0,0,6
2012-04-04T14:19:10Z,56,120,33,2,0,0,0,0,10
